#单点定位程序结果文件
#年 ,月,日,时,分,秒,           X(m)        sigmaX(m)         Y(m)        sigmaY(m)        Z(m)         sigmaZ(m)     PDOP  卫星数
2013, 4,22, 0,19, 0.000,  -2831736.693,  2.7209431745,   4675675.066,  2.7209431745,   3275378.188,  2.7209431745    2.116  8
2013, 4,22, 0,19,30.000,  -2831736.420,  2.7172707268,   4675674.884,  2.7172707268,   3275378.251,  2.7172707268    2.108  8
2013, 4,22, 0,20, 0.000,  -2831735.983,  2.7135891247,   4675674.915,  2.7135891247,   3275377.724,  2.7135891247    2.100  8
2013, 4,22, 0,20,30.000,  -2831735.717,  2.7098987148,   4675674.717,  2.7098987148,   3275377.665,  2.7098987148    2.092  8
2013, 4,22, 0,21, 0.000,  -2831734.604,  2.7061997165,   4675673.854,  2.7061997165,   3275377.262,  2.7061997165    2.085  8
2013, 4,22, 0,21,30.000,  -2831734.894,  2.7024925858,   4675675.334,  2.7024925858,   3275378.513,  2.7024925858    2.077  8
2013, 4,22, 0,22, 0.000,  -2831735.957,  2.6987771964,   4675675.763,  2.6987771964,   3275378.372,  2.6987771964    2.069  8
2013, 4,22, 0,22,30.000,  -2831736.458,  2.6950540580,   4675676.429,  2.6950540580,   3275378.042,  2.6950540580    2.061  8
2013, 4,22, 0,23, 0.000,  -2831737.778,  2.6913235803,   4675676.918,  2.6913235803,   3275380.134,  2.6913235803    2.054  8
2013, 4,22, 0,23,30.000,  -2831738.113,  2.6875857094,   4675676.958,  2.6875857094,   3275380.016,  2.6875857094    2.046  8
2013, 4,22, 0,24, 0.000,  -2831736.950,  2.6838408857,   4675676.682,  2.6838408857,   3275379.221,  2.6838408857    2.039  8
2013, 4,22, 0,24,30.000,  -2831735.975,  2.6800894967,   4675677.442,  2.6800894967,   3275379.470,  2.6800894967    2.031  8
2013, 4,22, 0,25, 0.000,  -2831735.834,  2.6763314525,   4675676.816,  2.6763314525,   3275378.242,  2.6763314525    2.023  8
2013, 4,22, 0,25,30.000,  -2831736.335,  2.6725674057,   4675677.569,  2.6725674057,   3275378.443,  2.6725674057    2.016  8
2013, 4,22, 0,26, 0.000,  -2831737.089,  2.6687974193,   4675677.943,  2.6687974193,   3275378.300,  2.6687974193    2.009  8
2013, 4,22, 0,26,30.000,  -2831738.095,  2.6650219348,   4675677.336,  2.6650219348,   3275379.873,  2.6650219348    2.001  8
2013, 4,22, 0,27, 0.000,  -2831736.754,  2.6612411043,   4675676.622,  2.6612411043,   3275379.795,  2.6612411043    1.994  8
2013, 4,22, 0,27,30.000,  -2831736.269,  2.6574550201,   4675676.255,  2.6574550201,   3275377.890,  2.6574550201    1.987  8
2013, 4,22, 0,28, 0.000,  -2831736.829,  2.6536642369,   4675676.848,  2.6536642369,   3275377.194,  2.6536642369    1.979  8
2013, 4,22, 0,28,30.000,  -2831735.987,  2.6498690076,   4675676.337,  2.6498690076,   3275376.760,  2.6498690076    1.972  8
2013, 4,22, 0,29, 0.000,  -2831736.182,  2.6460697767,   4675677.326,  2.6460697767,   3275379.011,  2.6460697767    1.965  8
2013, 4,22, 0,29,30.000,  -2831736.570,  2.6422665660,   4675679.341,  2.6422665660,   3275380.735,  2.6422665660    1.958  8
2013, 4,22, 0,30, 0.000,  -2831735.821,  2.6384593249,   4675678.432,  2.6384593249,   3275378.808,  2.6384593249    1.951  8
2013, 4,22, 0,30,30.000,  -2831735.684,  2.6346486859,   4675676.829,  2.6346486859,   3275377.659,  2.6346486859    1.944  8
2013, 4,22, 0,31, 0.000,  -2831735.522,  2.6308350685,   4675677.480,  2.6308350685,   3275377.259,  2.6308350685    1.937  8
2013, 4,22, 0,31,30.000,  -2831736.655,  2.6270186445,   4675678.430,  2.6270186445,   3275378.231,  2.6270186445    1.931  8
2013, 4,22, 0,32, 0.000,  -2831737.132,  2.6231998113,   4675678.681,  2.6231998113,   3275380.982,  2.6231998113    1.924  8
2013, 4,22, 0,32,30.000,  -2831737.538,  2.6193785156,   4675680.254,  2.6193785156,   3275381.213,  2.6193785156    1.917  8
2013, 4,22, 0,33, 0.000,  -2831736.611,  2.6155550328,   4675679.209,  2.6155550328,   3275379.462,  2.6155550328    1.911  8
2013, 4,22, 0,33,30.000,  -2831736.538,  2.6117298175,   4675678.625,  2.6117298175,   3275378.242,  2.6117298175    1.904  8
2013, 4,22, 0,34, 0.000,  -2831736.107,  2.6079032976,   4675677.425,  2.6079032976,   3275378.832,  2.6079032976    1.898  8
2013, 4,22, 0,34,30.000,  -2831736.100,  2.6040757325,   4675678.112,  2.6040757325,   3275380.710,  2.6040757325    1.892  8
2013, 4,22, 0,35, 0.000,  -2831736.249,  2.6002470870,   4675678.361,  2.6002470870,   3275380.751,  2.6002470870    1.885  8
2013, 4,22, 0,35,30.000,  -2831738.083,  2.5964178203,   4675679.814,  2.5964178203,   3275381.671,  2.5964178203    1.879  8
2013, 4,22, 0,36, 0.000,  -2831737.193,  2.5925881662,   4675679.603,  2.5925881662,   3275380.587,  2.5925881662    1.873  8
2013, 4,22, 0,36,30.000,  -2831735.100,  2.5887583038,   4675677.630,  2.5887583038,   3275377.502,  2.5887583038    1.867  8
2013, 4,22, 0,37, 0.000,  -2831736.115,  2.5849288338,   4675677.392,  2.5849288338,   3275378.290,  2.5849288338    1.861  8
